time,seconds_elapsed,z,y,x
1733700049814481000,0.01948095703125,-0.005261852405965328,-0.012107539921998978,-0.013261893764138222
1733700049824435000,0.02943505859375,-0.006333503872156143,-0.01925716921687126,-0.014709880575537682
1733700049834389000,0.039388916015625,-0.007685857359319925,-0.029012061655521393,-0.013712259009480476
1733700049844343800,0.04934375,-0.008423690684139729,-0.04175999388098717,-0.01115109771490097
1733700049854298000,0.059298095703125,-0.0026387725956737995,-0.04510199651122093,-0.011501036584377289
1733700049864253000,0.0692529296875,0.001772753894329071,-0.06266135722398758,-0.007626742590218782
1733700049874207000,0.07920703125,0.003668392077088356,-0.06955868005752563,-0.00485705491155386
1733700049884162300,0.089162353515625,0.005588131956756115,-0.07635636627674103,-0.006541915237903595
1733700049894116000,0.0991162109375,0.002766246208921075,-0.08652378618717194,-0.00823302287608385
1733700049904071200,0.1090712890625,0.00616084411740303,-0.10037330538034439,-0.01147464755922556
1733700049914025000,0.11902490234375,0.005037790164351463,-0.12164663523435593,-0.012997442856431007
1733700049923979000,0.12897900390625,0.006424510385841131,-0.14068494737148285,-0.008885856717824936
1733700049933934300,0.138934326171875,0.006376839708536863,-0.1493665874004364,-0.007414726540446281
1733700049943888100,0.14888818359375,0.007372856605798006,-0.14905333518981934,-0.01045930478721857
1733700049953843200,0.15884326171875,0.009538272395730019,-0.14049233496189117,-0.015454861335456371
1733700049963797000,0.168796875,0.010210979729890823,-0.133249893784523,-0.01866496354341507
1733700049973752000,0.178751953125,0.007023442070931196,-0.12904450297355652,-0.023628830909729004
1733700049983706000,0.1887060546875,0.003579176962375641,-0.12324787676334381,-0.029482819139957428
1733700049993660200,0.19866015625,-0.00010823598131537437,-0.12438824772834778,-0.03310897946357727
1733700050003615200,0.208615234375,-0.00011782324872910976,-0.13335004448890686,-0.03429195657372475
1733700050013569000,0.218569091796875,0.003852417226880789,-0.1476680040359497,-0.03785233572125435
1733700050023524000,0.228524169921875,0.006932906340807676,-0.16017402708530426,-0.04315062239766121
1733700050033478100,0.23847802734375,0.013127950951457024,-0.1861822009086609,-0.04769317805767059
1733700050043433200,0.24843310546875,0.016599103808403015,-0.21351464092731476,-0.04923831671476364
1733700050053387300,0.25838720703125,0.020496906712651253,-0.24287758767604828,-0.04922686517238617
1733700050063342000,0.268342041015625,0.02517395094037056,-0.2711830139160156,-0.05471653863787651
1733700050073296100,0.278296142578125,0.02994154393672943,-0.286963552236557,-0.0647507980465889
1733700050083250000,0.28825,0.040489256381988525,-0.286700576543808,-0.08348635584115982
1733700050093205200,0.298205322265625,0.04251459240913391,-0.28837117552757263,-0.08102133125066757
1733700050103159300,0.3081591796875,0.03523643687367439,-0.2787087559700012,-0.08158563077449799
1733700050113114000,0.318114013671875,0.027684511616826057,-0.2624874413013458,-0.08310895413160324
1733700050123068200,0.328068115234375,0.017513766884803772,-0.23422348499298096,-0.0891433134675026
1733700050133023000,0.33802294921875,0.0026211042422801256,-0.19077827036380768,-0.09118622541427612
1733700050142977300,0.347977294921875,-0.003960230387747288,-0.12050672620534897,-0.07633160054683685
1733700050152932000,0.35793212890625,-0.008857251144945621,-0.019400883466005325,-0.04919052496552467
1733700050162886100,0.36788623046875,-0.005069161765277386,0.1284891963005066,-0.025478418916463852
1733700050172840200,0.377840087890625,-0.0017817560583353043,0.3251492381095886,-0.00784270092844963
1733700050182795000,0.387794921875,-0.012063298374414444,0.5597243309020996,0.0013665594160556793
1733700050192749000,0.3977490234375,-0.03244100883603096,0.78197181224823,0.010952607728540897
1733700050202704100,0.4077041015625,-0.05526603013277054,0.9373692870140076,0.03592737019062042
1733700050212658200,0.417658203125,-0.06895041465759277,1.0266422033309937,0.07217219471931458
1733700050222613000,0.427613037109375,-0.07898972928524017,1.0420528650283813,0.10190713405609131
1733700050232567000,0.437567138671875,-0.09814585000276566,0.9793908596038818,0.10886331647634506
1733700050242521000,0.44752099609375,-0.12633967399597168,0.8518781661987305,0.10197979211807251
1733700050252476200,0.45747607421875,-0.14650726318359375,0.700092613697052,0.0942172035574913
1733700050262430200,0.46743017578125,-0.1573834866285324,0.5450831651687622,0.0912357047200203
1733700050272385000,0.477385009765625,-0.1635899841785431,0.39252156019210815,0.0962219387292862
1733700050282339000,0.487339111328125,-0.16936863958835602,0.2546443045139313,0.10075560957193375
1733700050292294100,0.497294189453125,-0.15862810611724854,0.1460733413696289,0.09785302728414536
1733700050302248200,0.507248291015625,-0.12262164056301117,0.08069435507059097,0.08875959366559982
1733700050312202200,0.5172021484375,-0.08116047829389572,0.02965434268116951,0.08008221536874771
1733700050322157000,0.527156982421875,-0.04949721693992615,0.016175996512174606,0.06210534647107124
1733700050332111000,0.537111083984375,0.003048284910619259,0.004936923738569021,0.047599904239177704
1733700050342066200,0.547066162109375,0.05269971489906311,-0.0014313098508864641,0.04361751303076744
1733700050352020000,0.55702001953125,0.08916931599378586,-0.008507328107953072,0.053209152072668076
