time,seconds_elapsed,z,y,x
1733860066273637600,0.0176376953125,0.0035262308083474636,0.018252767622470856,0.00039800454396754503
1733860066283587300,0.02758740234375,0.0012689358554780483,0.008033419959247112,0.00017909263260662556
1733860066293538600,0.03753857421875,-0.007429930381476879,0.012595520354807377,0.004888150375336409
1733860066303488500,0.047488525390625,-0.012006307020783424,0.015679195523262024,0.00675982004031539
1733860066313439500,0.057439453125,-0.00920766219496727,0.013081055134534836,0.007589898072183132
1733860066323390500,0.067390380859375,-0.005469915922731161,0.0036982065066695213,0.007682309485971928
1733860066333340700,0.077340576171875,-0.005663207266479731,-0.013763905502855778,0.004583144560456276
1733860066343291600,0.087291748046875,-0.007366565056145191,-0.029164167121052742,0.0028022886253893375
1733860066353241300,0.097241455078125,-0.0022655464708805084,-0.038505736738443375,0.0003721542889252305
1733860066363192600,0.107192626953125,-0.008333825506269932,-0.04286240413784981,-0.007203474175184965
1733860066373142500,0.117142578125,-0.013411782681941986,-0.049312248826026917,-0.01075657457113266
1733860066383093500,0.127093505859375,-0.016067221760749817,-0.06901538372039795,-0.015100455842912197
1733860066393043500,0.13704345703125,-0.021442115306854248,-0.07708191871643066,-0.019181882962584496
1733860066402994700,0.14699462890625,-0.019514253363013268,-0.07227517664432526,-0.02559158019721508
1733860066412945400,0.1569453125,-0.017712607979774475,-0.0729798674583435,-0.03431415930390358
1733860066422895400,0.166895263671875,-0.01966683566570282,-0.07291381806135178,-0.04353002831339836
1733860066432846600,0.1768466796875,-0.0290740467607975,-0.07169988006353378,-0.04582991823554039
1733860066442796500,0.186796630859375,-0.0387628898024559,-0.08122866600751877,-0.052424170076847076
1733860066452747500,0.19674755859375,-0.0405401773750782,-0.09293956309556961,-0.06401064991950989
1733860066462697500,0.206697509765625,-0.049324881285429,-0.10604071617126465,-0.07965858280658722
1733860066472648700,0.216648681640625,-0.07281012833118439,-0.10419467091560364,-0.0906897559762001
1733860066482599400,0.226599365234375,-0.09778791666030884,-0.10108170658349991,-0.09537984430789948
1733860066492549600,0.236549560546875,-0.1181129515171051,-0.12390526384115219,-0.1131710335612297
1733860066502500600,0.24650048828125,-0.1376142054796219,-0.14979837834835052,-0.13184164464473724
1733860066512450600,0.256450439453125,-0.16098007559776306,-0.1714414358139038,-0.15126097202301025
1733860066522401500,0.266401611328125,-0.1835935115814209,-0.18603208661079407,-0.17499905824661255
