avg,max,med,min,q25,q75,std,pitch_mean,pitch_std,roll_mean,roll_std,stability,movement_intensity,position
0.024139192524257655,0.5467195437850717,-0.025251822234898386,-0.07472092029833916,-0.044365282549193495,0.013480672848460036,0.12614859853736848,-25.241374109706896,25.988199571842475,-3.8536257949395414,71.80899794823408,5.225883111483569,5.90924945008282,back
-0.029577441069791828,0.2733327030896182,-0.039726617895263876,-0.07587716038705455,-0.04989075678255414,-0.021840529315632788,0.04086117302602478,-32.174291167067324,19.7012157883739,-12.930278580497058,63.25762278524085,-1.3814979101676685,4.27307927521537,back
-0.041947381606194885,0.1315924254601939,-0.047363422930626356,-0.07995446633055563,-0.056965047197845724,-0.03382689312391066,0.024867367571170525,-31.624379388508707,18.988354024851017,-18.910417503062213,59.301267728840365,-0.5928228799744215,3.5416149361366407,back
0.17088440547655614,0.8303257991532971,0.12182766199981308,-0.07617930320488471,-0.027983090977552902,0.3489740276726392,0.21452687662966313,-15.302534186640761,34.31535744427004,3.873261397895048,78.2707203232153,1.255391772183064,5.407865092276091,back
0.14593305435675288,0.8937457719507484,0.06309318085425598,-0.04642102508643403,0.006205782322123822,0.22001614529091923,0.200656424977908,-8.579133560687854,28.382194958433068,-18.70832659127339,77.63626596911854,1.3749895516294515,8.851309681541665,back
-0.013514597400358657,0.2668956197618384,-0.031819463427538316,-0.05779261750170514,-0.039931849832242926,-0.017834308250118773,0.05290833493188842,-25.955235451222787,19.556557155844487,-46.43175140704123,52.601353590526855,-3.91490277989963,3.985059530246226,back
-0.03086408958948339,0.009655513354102646,-0.032375230921141765,-0.05379741672361134,-0.037850344150129445,-0.025080499858558616,0.009738866658936871,-30.89300637201762,16.59319781363134,-51.36648950014969,47.63757719517505,-0.31554038328917,2.7020554525095717,back
-0.026983786865362062,0.0157275244033314,-0.028215070587338898,-0.04894868321241195,-0.03398144923526511,-0.021305748076619745,0.010024658687572243,-38.17508237178405,14.379569343876518,-49.67790406234399,47.573746113513884,-0.3715067398653549,2.5983256437349844,back
-0.00655350081152332,0.516386040368739,-0.030586905107886992,-0.0568918174282996,-0.03698378126252132,-0.017612765462649428,0.06860872147551686,-30.509042442665667,21.448246733031073,-50.80785367202045,55.677092570655354,-10.469018536608557,4.689016793588261,back
-0.03236388238787092,0.033913432255365104,-0.03353444126694257,-0.053312101102707364,-0.03913248552518868,-0.026557768324103163,0.0102091397788589,-29.35541475225093,16.594156015088682,-58.1388135908445,45.29596779379015,-0.31544855022353563,2.6647169838400653,back
-0.027372028232293247,0.011032785921428563,-0.02830417290715949,-0.04754486702511404,-0.033455871587416815,-0.02240512862696963,0.008679978384063352,-39.28270971906343,14.388358097419495,-54.30791379028192,44.75022384633385,-0.3171112608243915,2.2665974848781856,back
0.15021704417803589,1.7728840049142782,-0.025975196703560972,-0.0601694092277532,-0.03392762037543355,0.0121999612820709,0.4124710662859257,-30.19633847200583,22.408536501816783,-36.22444996288066,68.31295406339414,2.745833993358761,8.212888866564764,back
0.10498321008525756,2.5015219029933347,-0.17549496076544469,-0.2549044930293018,-0.2158673218189734,0.047633612165965976,0.5635127521102543,-17.35259898325263,27.686878463002667,-36.55981990028348,78.33256440831062,5.367646423200642,28.257178185560562,back
-0.18303546916067057,0.543902993402396,-0.2190481777218639,-0.26248591885854244,-0.23186736612717213,-0.18152051171755043,0.096324580869285,-17.932717852518326,21.058391651596466,-78.39597972889091,62.1372487650248,-0.5262618295295007,4.719827014830344,back
0.17444339271845596,0.9924760285233283,0.05574704278802427,-0.05871072273915809,-0.015087088745001887,0.24337198261572823,0.2690689949932446,-17.04147871800731,26.547464063636234,-19.83172273862074,72.8459216155502,1.5424430286534856,6.640300165142998,back
-0.025715246031332503,0.20381711127400445,-0.03779091541063352,-0.06448148045577627,-0.046575257628142575,-0.025365083580812797,0.039675214763196624,-27.725807437008587,16.03000754807589,-47.557971735567314,52.63835084737499,-1.5428673991629218,3.92021462804114,back
-0.042561606643815066,0.007413066518692269,-0.044382644520563265,-0.06614335934273369,-0.04970646314882546,-0.03701437874579472,0.010582355244980765,-28.632623012010047,16.6969894285186,-54.35563780050666,48.51924713823334,-0.2486361789286111,2.6086331550786577,back
-0.03454721227765728,0.0032955124382151,-0.035334623925955586,-0.056489885330160486,-0.04144336833092765,-0.02838180137225592,0.009545798324334236,-39.659027296944345,15.338913541366855,-52.91606004334111,54.13155664184895,-0.27631168175348814,2.3865070935584116,back
0.04325836187087918,0.8466935712868291,-0.00950537612868044,-0.04588937077644376,-0.02426083726935617,0.030092636599356144,0.1431440191875726,-39.822992111074775,23.819410832098523,-31.987054777336123,69.1522170106381,3.3090485399063345,8.280966636779008,back
0.04197345291133086,0.06536891478158954,0.0425263600493712,0.022459959622815485,0.029218623417390985,0.05063387845920901,0.013693020741706393,-21.92567548859808,32.260145561798716,18.949126575676065,80.25791972996012,0.32623050504405654,0.09659343245492022,back
0.0033620958863597537,0.19341573907423223,-0.007856455836565565,-0.03439846614107603,-0.016914583527530145,0.01245404416211921,0.03333492938657776,-27.61263375168259,17.052822339874247,-41.922470626062314,54.05452614910907,9.914925247022188,3.14161227198478,back
0.00413720249802298,0.17160878151269973,-0.003913500473716275,-0.032102147618229805,-0.012587498851992946,0.009571242587509209,0.029647284228088967,-34.33127830432903,17.776967173959484,-38.21434318782102,52.00278511996244,7.166022026298286,3.856052837943624,back
-0.01640865820729158,0.016924764376310047,-0.018072271634014495,-0.04582285432534058,-0.02410320861744747,-0.011470589377114659,0.010899324332070052,-28.632886892808024,16.556894043874017,-47.70872245163708,40.81513309484361,-0.6642422673675217,1.189347069898173,back
0.05065998941983321,0.9709949423147897,0.008985296374429717,-0.05112075053705605,-0.014848083437847959,0.05434286699380582,0.1567183571239897,-16.6927905001055,26.462043956472066,-45.87214398124083,75.04223890082798,3.0935331593779414,3.9773105445988124,back
-0.0356640574768308,0.12026620184327441,-0.042308708967488055,-0.05604813353970019,-0.04682585662743296,-0.03611457847631906,0.024052536459660146,-17.650267439925504,12.864119442412512,-91.66339654389509,29.794096667757103,-0.6744195181741703,2.1404970871051208,back
-0.04585000733503602,-0.015213474800091996,-0.04607042327590016,-0.06164564860103261,-0.04942133172730216,-0.04275206807628575,0.005602112408588563,-13.352365840640884,8.961844590630575,-100.75783570839138,18.500834644700397,-0.12218345719451482,1.6461350157389911,back
0.06678887573605169,1.8196237004997144,-0.03079690447543422,-0.0634066358401541,-0.04221867456052285,0.03843657106875738,0.264806965999027,-13.551305650474047,21.75614210576228,-70.76330699557207,70.33405197024803,3.9648364054747507,13.438466935013683,back
-0.00012083949015595916,0.40533556524468706,-0.015896871414172162,-0.0683699412825483,-0.03183057621204973,0.005781755115512543,0.05984939202784585,-19.04022715522817,22.01803235688499,-49.418439549045694,70.11593460690248,-495.2800773207698,4.982476463355023,back
0.09357769136480362,1.3371524994789252,-0.011916054941436468,-0.08082534297598507,-0.046681379155031025,0.08738157518464071,0.24033929809187082,-10.559295303318454,22.663091001601902,-15.365854708449403,73.56836133418662,2.5683396821036246,13.650548377452264,back
-0.05848997173233157,0.014974745311460046,-0.0614282039681707,-0.08911648327287572,-0.07037485955991325,-0.05090402863052509,0.01692002730239911,-12.826023593813385,20.891335247074746,-33.29209983753493,65.70216271546941,-0.2892808254350071,3.1829226443480048,back
-0.03919180017840637,0.034559750621692836,-0.0416762939194127,-0.08790741121841768,-0.0581656964165038,-0.023755435539132303,0.02506589632220413,-8.083295380145357,21.204956006356447,-24.727282003011105,73.77064640178767,-0.6395699153420047,4.520335529100095,back
0.06058584988373881,0.882934391968421,0.02287031301953879,-0.09241508812432772,-0.025635095614970578,0.11796724376220934,0.13139807171507417,-4.956635101683861,27.800516042732774,-15.589634565825213,81.1213279540495,2.168791425179649,4.4870957012003965,back
0.5260885179224934,3.354025740601147,0.20107285246914627,-0.041967513495999594,0.04255468972324433,0.5756580185804787,0.8064544586795942,-7.783318381257349,30.31534124497107,14.040679815638967,86.61575438395356,1.5329254131305827,9.21095693614381,back
-0.04928255694251515,0.4705050567273707,-0.08717050263735385,-0.11940897575260162,-0.10350374545089765,-0.05106033966432019,0.09845251347087687,-10.80080310419197,21.617593437008146,27.173659005371775,76.79919173487943,-1.9977152075472715,6.3823147370613755,back
-0.06261417049345981,0.4221447890612666,-0.09118985738574392,-0.11845399761183072,-0.10756547093686536,-0.059830434682118724,0.08227126361960095,-4.229169702434759,22.784526276616248,35.70380306845494,72.74263708564703,-1.3139400070499117,5.1922668452587395,back
0.06184116396627888,1.942722990544976,-0.07008789517253178,-0.13763652356588224,-0.10291580648591972,0.07882429527680876,0.31431095188292274,-0.10388679584281584,27.43094412375198,18.63606083543566,85.36946934765167,5.082552327998097,15.71365191507304,back
0.00533125814024527,0.043462717350531636,0.005162645137694289,-0.024834829497732257,-0.004373078137535853,0.014175157043461915,0.013510794420540175,-23.243642313388076,21.76808170218844,-63.15710792997217,50.537272564308616,2.5342600311450307,0.6388739808710527,back
-2.4399073875565948e-05,0.05009546648105455,-0.0029127059264120233,-0.031186480044578253,-0.010202449382384014,0.007708972990410126,0.014226936596105341,-20.231188369733786,18.173399118627543,-75.83315973867556,43.800380449469706,-583.0933038139891,2.8495094584530127,back
-0.004520637321849932,0.4175221557242032,-0.009957227997419847,-0.027310952295090316,-0.01468334356376504,-0.004104844080810452,0.034998168178533934,-17.714033483440982,11.711833546249085,-88.36709066214237,34.37276623351845,-7.741865955354279,3.019966800978415,back
