time,seconds_elapsed,z,y,x
1733699164171226000,0.01622607421875,0.013234744626283644,0.01789046147763729,0.0351046311289072
1733699164181182000,0.026181884765625,0.058281508576869964,-0.08160451649725436,-0.11230068353414535
1733699164191136800,0.03613671875,0.04636427628993988,-0.1126933361135423,-0.18863105902075766
1733699164201092900,0.0460927734375,-0.013635726642608642,-0.06500073382928967,-0.1927811644375324
1733699164211048000,0.0560478515625,-0.1099672721505165,0.009678805710375308,-0.10650865612924099
1733699164221004000,0.066004150390625,-0.15036299542486667,0.04684416876137256,-0.02647474994957447
1733699164230958800,0.075958740234375,-0.09406126248836517,0.050047933238744735,0.04508066622018814
1733699164240915000,0.0859150390625,-0.03568739945292473,0.04511018457561731,0.07610065838396549
1733699164250870000,0.0958701171875,0.03261632144451141,0.032521628898382185,0.08260580249428749
1733699164260824800,0.105824951171875,0.08155366309285163,0.029143530767410993,0.03348959714770317
1733699164270781000,0.115781005859375,0.09626958618760108,0.00630728345066309,-0.019452303966879844
1733699164280736000,0.125736083984375,0.08825579107999801,0.001347761347144842,-0.05455108987689018
1733699164290691800,0.13569189453125,0.05924129351973533,-0.004144260197877884,-0.07448270179331302
1733699164300647000,0.14564697265625,0.02133154184222221,-0.0175273272536695,-0.07543664151728152
1733699164310603000,0.15560302734375,0.010225625938177108,-0.014157266298681496,-0.05509995593130588
1733699164320557800,0.165557861328125,0.01804769786596298,-0.0009821429051458835,-0.03081774758994579
1733699164330514000,0.175513916015625,-0.002852466821670532,0.01223199732452631,0.004067103308439255
1733699164340469000,0.185468994140625,-0.017139350849390028,0.025086218200623987,0.03074994305074215
1733699164350425000,0.195425048828125,-0.0009451718956232071,0.02800882764905691,0.03329436683654785
1733699164360380000,0.2053798828125,-0.016253800186514854,0.029746465096622703,0.01989595608115196
1733699164370335700,0.215335693359375,-0.012674188134074211,0.023643472046405076,0.010958616387844086
1733699164380291000,0.225291015625,0.01382277364730835,0.01642930288389325,-0.023478490743041036
1733699164390247000,0.235246826171875,0.029886604219675064,0.001984890206903219,-0.048770752909779544
1733699164400202000,0.245201904296875,0.05199088400006294,0.0025157822132110593,-0.04625087904334068
1733699164410157800,0.25515771484375,0.04892214407920837,-0.005914338610321283,-0.06053425593972206
1733699164420113000,0.26511279296875,0.04401742090284824,-0.005581745655089616,-0.07215455110669136
1733699164430069000,0.275069091796875,0.04783727145195007,0.002092296104133129,-0.060576926037669176
1733699164440023800,0.28502392578125,0.0591512771487236,-0.00702639150545001,-0.02367313653230667
1733699164449980000,0.29497998046875,0.06501520074605942,0.00857552064359188,0.016496376770734785
1733699164459935000,0.30493505859375,0.06634381900131701,0.0216818165846169,0.05788169560432434
1733699164469890800,0.314890869140625,0.06857669261991978,0.049774084733426566,0.0989835213214159
1733699164479846000,0.324845947265625,0.05567395642697811,0.03615472470372915,0.08702887963354587
1733699164489802000,0.334802001953125,0.04065349742770195,0.029288638326525687,0.062413493815064426
1733699164499756800,0.3447568359375,0.023264555731415747,0.03945610433667898,0.04628127418160438
1733699164509713000,0.354712890625,0.01992401313185692,0.022094489038735628,0.016046879437565803
1733699164519668000,0.36466796875,0.045645898887515066,0.00031228081956505776,0.01541910292804241
1733699164529623000,0.374623046875,0.06257482185661792,-0.0072261518612504,0.042269115930795666
1733699164539579000,0.384578857421875,0.08793313499689101,0.0008383505202829838,0.059112114182114595
1733699164549534000,0.394533935546875,0.07021861460804939,0.000052022448182106015,0.05691723448634147
1733699164559490000,0.404489990234375,0.06873743613958358,0.007537117506563663,0.02563596103787422
1733699164569444900,0.41444482421875,0.04638707264363765,0.001653758556395769,-0.008553893333673476
1733699164579401000,0.42440087890625,0.06062193422317504,-0.010292115303128957,-0.0400672219723463
1733699164589356000,0.43435595703125,0.10848258655071258,-0.033184622851759195,-0.07769348053336143
1733699164599312000,0.444311767578125,0.17312720041871069,-0.050502983529865736,-0.05799626189470291
1733699164609267000,0.454266845703125,0.2247451594531536,-0.06075988138914108,-0.01649228511750698
1733699164619222800,0.464222900390625,0.22391396932601929,-0.026232319495826956,0.06336977162659167
1733699164629178000,0.47417822265625,0.2123492037385702,0.02444528994858265,0.1644137326091528
1733699164639134000,0.484134033203125,0.2137865430653095,0.08327727201506495,0.22794249418973922
1733699164649088800,0.4940888671875,0.19439502937495706,0.07694047020897268,0.28014965128898617
1733699164659044900,0.504044921875,0.16656711125075815,0.0320700857385993,0.3117465665578842
1733699164669000000,0.514,0.10631985555887222,-0.0032809213668107983,0.3012795330792665
1733699164678956000,0.5239560546875,0.04576806396245956,-0.014983195728808641,0.22965222071707247
1733699164688910800,0.533910888671875,-0.03341770095527172,0.0032801907144486904,0.05130231721401214
1733699164698867000,0.543866943359375,-0.11115735871791839,0.03359481108784675,-0.13273556879758833
1733699164708822000,0.553822021484375,-0.14517419461011885,0.05287789596766233,-0.33184827434420583
1733699164718777900,0.56377783203125,-0.1768961975634098,0.05694719123318791,-0.49127720427811145
1733699164728733000,0.57373291015625,-0.19353227506577966,0.02122384368404746,-0.596835427814722
1733699164738689000,0.58368896484375,-0.22433248699903488,-0.02740443201512098,-0.5647732331216335
1733699164748643800,0.593643798828125,-0.24757716898620127,-0.043144583591073746,-0.43838031134903427
1733699164758600000,0.603599853515625,-0.24894144307672977,-0.04263078885003924,-0.28479133961498737
1733699164768555000,0.613554931640625,-0.23665011678040027,-0.0597743774831295,-0.11919395017921924
