time,seconds_elapsed,z,y,x
1733698965246748400,0.01774853515625,0.19600217231065034,-0.24628230687007308,0.20511866796314715
1733698965256704500,0.02770458984375,0.21106939306110142,-0.10882321668192743,0.08106383374929428
1733698965266660400,0.037660400390625,0.14100333866626025,0.01507189692556858,-0.054716509571671484
1733698965276615700,0.04761572265625,0.052309448429942125,0.08909940229728817,-0.09124678958952426
1733698965286571500,0.057571533203125,-0.020366203941404818,0.1312757253780961,-0.059707741987705225
1733698965296527600,0.067527587890625,-0.08696662805229424,0.06586991787925363,-0.0015934066712856292
1733698965306482400,0.077482421875,-0.05853665238171816,-0.0028143267683684824,0.03228489753305912
1733698965316438800,0.087438720703125,0.003516483688354492,-0.03291647343486547,-0.015067805272340773
1733698965326394600,0.09739453125,0.016958733585476875,-0.03456555581614375,-0.08896656969785689
1733698965336350500,0.1073505859375,-0.032309155191481115,-0.008458616265654563,-0.15078502022922038
1733698965346305500,0.117305419921875,-0.06722177087962627,0.009351327321678399,-0.1343459266036749
1733698965356261400,0.127261474609375,-0.07952098822146654,0.021615765611082315,-0.07669044097065925
1733698965366217700,0.1372177734375,-0.05841711765527725,0.024413871897011993,0.00943126069009304
1733698965376173600,0.147173583984375,-0.023682488882541656,0.031091742225736376,0.08324059326648711
1733698965386128600,0.157128662109375,0.006287409706413745,0.04111716941669583,0.11443185034394264
1733698965396084500,0.16708447265625,0.036842122446000575,0.07041165296211838,0.09173077371418475
1733698965406040600,0.17704052734375,0.05889028812497854,0.057319531676918264,0.025265958681702613
1733698965415996700,0.18699658203125,0.06992489235848189,0.03491685347184539,-0.045666357153654094
1733698965425951500,0.196951416015625,0.08395429449379443,0.013817805211246013,-0.08492576987445354
1733698965435907600,0.206907470703125,0.10008972899764776,-0.007056494382768869,-0.06206219615936279
1733698965445863400,0.216863525390625,0.0978136007592082,-0.023000644098222254,-0.02014613144993782
1733698965455818800,0.22681884765625,0.09115618869662284,-0.02148161783739924,0.0262076234459877
1733698965465774600,0.236774658203125,0.06914104850441218,-0.02605491710230708,0.06873509805202484
1733698965475730700,0.246730712890625,0.06204027658849954,-0.026716742011904715,0.06571136631667614
1733698965485686500,0.2566865234375,0.052123570469021795,-0.01998290371224284,0.052530982226133345
1733698965495641300,0.266641357421875,0.04348725954890251,-0.011616495774686335,0.035409751555323596
1733698965505597700,0.27659765625,0.06036854398399591,-0.0072251289479434485,0.014458733463287353
1733698965515553500,0.286553466796875,0.07136369298994541,0.015405074402689933,-0.010685060143470763
1733698965525509600,0.296509521484375,0.059418988174200056,0.004861760817468166,-0.02719838804900646
1733698965535464400,0.30646435546875,0.07117313885390758,0.005803425581753253,-0.031384733822941775
1733698965545420500,0.316420654296875,0.060655544231832025,-0.0006584639087319373,-0.01585398721396923
1733698965555376600,0.326376708984375,0.03901537483185529,-0.0027330782257020472,-0.009728197810053825
1733698965565332700,0.336332763671875,0.03551087384223938,0.006876315510272979,-0.016465397110581398
